ID,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,TARGET
54914,0.233897238,51,0,0.266775396,8583,10,0,1,0,1,0
54915,0.002469377,88,0,0.000792812,3783,5,0,0,0,0,0
54916,0.114427861,40,0,510,NA,3,0,0,0,0,0
54917,0.358930087,50,0,0.259073344,25100,13,0,1,0,1,0
54918,0,74,0,74,NA,4,0,0,0,0,0
54919,0.126662995,60,2,0.362626375,9000,13,0,1,0,2,0
54920,0.199021051,71,0,0.213992574,5116,14,0,1,0,0,0
54921,0.004166319,28,0,0.197183099,2200,4,0,0,0,0,0
54922,0.738545657,40,0,0.474944934,3631,10,0,0,0,0,0
54923,0.089199825,49,0,140,NA,8,0,0,0,0,0
54924,0.9999999,30,0,0.093836757,1800,1,3,0,0,2,0
54925,0.402333129,31,1,0.35882059,2000,7,0,0,0,0,0
54926,0.700159845,46,0,0.373394967,3893,9,0,0,0,0,0
54927,0.211216613,60,0,0.528650979,5566,21,0,1,0,0,0
54928,0.027116194,38,0,0.269673033,10000,9,0,2,0,0,0
54929,0,25,2,0.276308054,1700,8,0,0,0,0,1
54930,0.025538025,74,0,0.005480817,8027,6,0,0,0,0,0
54931,0.9999999,31,0,0.121719065,3466,1,0,0,0,0,0
54932,0.547534267,52,6,2.39047619,1469,24,0,1,1,4,0
54933,0.005777564,42,0,3325,NA,8,0,1,0,0,0
54934,0.001428435,36,2,0.352607899,6000,11,1,1,0,0,0
54935,0.142878625,36,0,0.062159215,2750,5,0,0,0,0,0
54936,0.056021173,28,0,0.228740021,2880,9,0,0,0,0,0
54937,0.487548564,31,0,0.213221791,4900,7,0,1,0,0,0
54938,0.471105779,31,0,0.288384244,4975,6,0,2,0,0,0
54939,0.393185064,50,0,0.061261922,2725,4,0,0,0,0,0
54940,0,66,0,0.224663622,8100,7,0,1,0,0,0
54941,0.9999999,30,0,0.712158809,2014,11,0,0,0,2,0
54942,0.49530094,49,1,0.379679144,2804,5,0,0,0,0,0
54943,0.007584904,69,0,0.596335369,1800,5,0,2,0,1,0
54944,0,27,1,0.113863864,3995,3,0,0,0,2,1
54945,0.178849145,30,0,1.904063957,1500,12,0,1,0,0,0
54946,0.946795647,43,0,0.154379416,7500,5,0,0,0,0,0
54947,0.434418409,65,2,0.234648747,29166,13,0,2,0,0,0
54948,0.9999999,74,0,0.006662225,1500,0,3,0,0,0,1
54949,0.011839222,66,0,1669,NA,19,0,2,0,0,0
54950,0.05224347,64,0,0.233903374,10700,9,0,1,0,1,0
54951,0.241533064,50,0,1.039069767,5374,7,0,2,0,0,0
54952,0.028769295,55,0,0.072871109,15547,4,0,1,0,1,0
54953,0.9999999,33,1,0.638233054,2625,2,3,1,1,1,1
54954,0,49,2,0.346219768,5250,7,0,1,0,0,0
54955,0.013186676,81,0,1980,NA,6,0,2,0,0,0
54956,0.491658682,69,0,0.549782798,5754,7,0,1,0,0,0
54957,0.018199272,62,0,0.006831319,1902,1,0,0,0,0,0
54958,0.008906347,57,0,0.662880509,2200,10,0,2,0,0,0
54959,0.085966355,61,0,0.097099622,7136,15,0,0,0,0,0
54960,0.03519956,63,0,0.064903215,11416,15,0,0,0,0,0
54961,0.423050254,30,0,1820,NA,6,0,1,0,0,0
54962,0.053471242,47,0,0.416416689,7333,4,0,1,0,1,0
54963,0.9999999,66,0,1946,NA,7,0,1,0,NA,1
54964,0.805438912,30,0,0.430236931,2658,4,0,0,0,2,0
54965,0.9999999,59,98,249,NA,0,98,0,98,NA,1
54966,0.875416389,33,0,0.693665301,3172,4,0,1,0,2,0
54967,0.369399907,37,0,0.161994374,10308,12,0,0,0,2,0
54968,0,38,0,0.328595519,4150,4,0,1,0,2,0
54969,0.052935369,64,1,0.64229497,17533,8,0,3,0,0,0
54970,0.63664014,36,0,0.328597737,3800,4,0,1,0,0,0
54971,0.9999999,37,0,0.003528374,3400,0,6,0,0,1,1
54972,0.286923873,40,0,0.364191816,5400,8,0,2,0,3,0
54973,0.646587555,83,0,2214,NA,17,0,1,1,0,1
54974,0.9999999,22,0,0.545060659,1153,4,0,0,0,0,0
54975,0.331903913,62,0,0.330124051,5400,7,0,1,0,1,0
54976,0.147319305,57,0,0.517422059,11450,15,0,4,0,0,0
54977,0.014178546,70,0,0.465007776,4500,19,0,1,0,0,0
54978,0.061984708,54,0,0.142927429,8129,5,0,1,0,2,0
54979,0.197784549,40,0,0.315441939,10600,14,0,2,0,2,0
54980,0.411679416,60,0,0.287954621,5993,4,0,1,0,0,0
54981,0,34,0,0.41030649,6655,6,0,2,0,0,0
54982,0,68,0,0.364934016,14851,7,0,4,0,0,0
54983,0.040522214,50,0,0.229380242,8583,10,0,2,0,2,0
54984,0.762522348,47,0,0.494435304,10332,10,0,2,0,3,0
54985,0.9999999,63,0,1,NA,1,0,0,0,0,0
54986,0.711191629,66,1,0.321695654,23400,21,0,2,0,1,1
54987,0.663287287,56,1,0.429755873,4341,12,0,0,0,0,0
54988,0.723276723,70,2,0.07290401,3291,2,1,0,0,0,0
54989,0.707810096,29,0,0.298976434,4200,10,0,0,0,0,0
54990,0.580373767,56,0,0.177358491,12454,7,0,2,0,1,0
54991,0.30490682,70,0,0.790703713,3850,13,0,2,0,1,0
54992,0.620662105,44,0,0.238423997,8400,10,0,0,0,1,0
54993,0.324370868,35,0,0.539115221,4000,8,0,2,0,0,0
54994,0.162163225,40,1,0.210144928,4001,12,0,0,0,3,0
54995,0.005309979,30,0,0.058209554,7472,6,0,0,0,0,0
54996,0.1627223,55,0,0.545165486,6918,14,0,2,0,0,0
54997,0.298509595,58,0,0.350964782,7410,6,0,1,0,1,0
54998,0.293212851,63,0,0.352010187,5496,8,0,2,0,0,0
54999,0.035317114,44,0,0.341161401,4683,11,0,1,1,1,0
55000,0.832157797,52,0,0.220376348,12700,18,0,1,0,0,0
55001,0.105056887,49,0,2137,NA,4,0,1,0,0,0
55002,0.194260191,46,0,0.62433938,7000,8,0,4,0,1,1
55003,0.077624668,49,0,1433,NA,5,0,1,0,2,0
55004,0.492543802,33,0,3115,NA,9,0,1,0,0,0
55005,0.529749125,51,0,0.515621095,4000,5,0,1,0,2,0
55006,0.052414618,57,0,0.211693548,2975,14,0,1,0,0,0
55007,0.594587838,44,0,0.279900036,2800,6,0,0,0,1,0
55008,0,85,0,0,NA,8,0,0,0,NA,0
55009,0.035834679,48,0,285,NA,8,0,1,0,0,0
55010,0.9999999,23,0,0.32967033,1000,2,0,0,0,0,0
55011,0.07569786,55,0,0.554764601,6180,10,0,2,0,2,0
55012,0.628080657,54,0,1270,NA,10,0,0,0,0,0
55013,0,36,0,0.413096023,4550,4,0,1,0,0,0
55014,0,46,0,1423,NA,6,0,2,0,0,0
55015,0.016721913,37,0,0.522729021,13000,16,0,10,0,1,0
55016,0.30381878,31,0,0.108129316,6371,6,0,0,0,2,0
55017,0,36,0,0.158388004,3200,2,0,0,0,2,0
55018,0.450522513,65,1,0.461566028,5580,5,1,1,0,0,0
55019,0.355116788,36,0,0.923682915,4061,18,0,3,0,2,0
55020,0.016949754,71,0,2498,NA,12,0,2,0,0,0
55021,0.083752768,40,0,0.359934557,5500,5,0,1,0,1,0
55022,0.9999999,53,0,0.168229,21868,5,0,2,0,0,0
55023,0.9999999,47,0,77,NA,1,2,0,2,0,1
55024,0,80,0,0,2400,5,0,0,0,0,0
55025,0.524899289,35,0,0.129024677,4254,6,0,0,0,1,0
55026,0.027437805,73,0,0.003610108,2769,2,0,0,0,0,0
55027,0.393137628,71,0,2406,NA,15,0,2,0,0,0
55028,1.041921961,46,0,0.333133343,6666,4,0,1,0,3,0
55029,0.536274356,39,0,0.031998745,25500,13,0,0,0,2,0
55030,0.000741748,43,0,4283,NA,12,0,2,0,2,0
55031,0,88,0,119,NA,4,0,0,0,0,0
55032,0,40,0,0.407160699,1200,3,0,0,0,0,0
55033,0.041226865,64,0,0.322838137,4509,3,0,0,0,1,0
55034,0.127637916,49,1,0.491740452,7566,23,0,3,0,1,0
55035,0.573078455,71,0,1193,NA,9,0,0,0,0,0
55036,0.012103989,42,0,625,1,2,0,1,0,0,0
55037,0.607222369,51,0,1925,0,7,0,1,0,2,1
55038,0.066246688,49,0,0.081558125,11500,3,0,0,0,0,0
55039,0.0487525,57,0,2365,NA,7,0,1,0,0,0
55040,0.031955043,57,0,0.153621068,4100,5,0,1,0,0,0
55041,0.089410273,30,0,0.156710822,4000,4,0,0,0,0,0
55042,0.470524439,58,0,964,0,9,0,0,0,0,0
55043,0.376204292,40,1,0.374720191,6700,15,1,0,0,2,0
55044,0.061706159,60,0,1485,NA,7,0,1,0,NA,0
55045,0,62,0,1671,NA,8,1,1,0,0,0
55046,0.02528574,30,0,33,NA,8,0,0,0,0,0
55047,0.001135346,33,0,0.058990168,6000,9,0,0,0,0,0
55048,0.040792751,91,0,149,NA,8,0,0,0,NA,0
55049,0,37,0,0,400,1,0,0,0,0,0
55050,0.224646951,36,0,0.757498637,5500,18,0,2,0,1,0
55051,0.470473863,77,0,0.594669628,1800,8,0,2,0,0,0
55052,0,37,0,0,15500,1,0,0,0,2,0
55053,0.348718845,48,1,0.345767888,4583,7,0,0,0,4,0
55054,0.9999999,30,0,0.087330105,6400,4,0,0,0,0,1
55055,0,61,0,0.260568793,1300,6,0,0,0,0,0
55056,0.750240723,57,0,1.105648229,3416,5,0,2,0,1,0
55057,0.028116073,79,0,0.004144464,3377,5,0,0,0,0,0
55058,0.9999999,25,0,0,6550,0,0,0,0,0,1
55059,0.008749563,52,0,0.248687828,4000,5,0,1,0,0,0
55060,0.000470212,76,0,0.272986351,6666,10,0,1,0,1,0
55061,0,33,0,1.346326837,2000,6,0,1,0,2,0
55062,0.807685336,40,0,0.240726125,3800,5,0,0,0,0,0
55063,0.075220783,45,0,0.552921011,7000,8,0,2,0,1,0
55064,0.9999999,24,98,0,NA,0,98,0,98,NA,0
55065,0.019144213,59,0,141.4,9,6,0,2,0,0,0
55066,0.062763402,71,0,0.025045445,4950,10,0,0,0,0,0
55067,0.9999999,50,1,1.309870887,2400,9,1,1,0,4,1
55068,0.877295819,49,0,0.732605616,12000,24,0,4,0,1,0
55069,0.928361369,27,0,0.117941029,2000,1,0,0,0,0,0
55070,0.091054443,68,0,0.056991858,7000,7,0,0,0,0,0
55071,0.019878231,74,0,0.00839832,1666,3,0,0,0,1,0
55072,0.044462317,41,0,0.391288522,8241,13,0,2,0,1,0
55073,0.9999999,56,98,0,7781,0,98,0,98,5,0
55074,0.974266514,40,3,0.13130352,8407,5,3,0,1,1,1
55075,0.061546923,46,0,0.00833179,5400,1,0,0,0,2,0
55076,0.370349005,48,1,0.87807928,7996,9,1,4,0,3,0
55077,0.302526507,52,0,5373,0,25,0,3,0,0,0
55078,0.020407569,47,0,0.266630829,14881,24,0,3,0,2,0
55079,0,64,0,0,4166,1,0,0,0,0,0
55080,0.162367526,46,0,0.343488556,6334,3,0,2,0,0,1
55081,0,48,0,0.682436811,10800,10,0,3,0,3,0
55082,0.56729696,44,0,0.671514776,6462,8,0,1,0,1,0
55083,0.053547787,33,0,0.008817509,6350,4,0,0,0,4,0
55084,0.157714038,33,0,0.474506401,4608,18,0,1,0,0,0
55085,0.09306185,66,0,611,NA,6,0,0,0,0,0
55086,0.027574583,64,0,4061,NA,11,0,3,0,2,0
55087,0.247243015,31,0,1.06838506,1900,10,0,2,0,0,0
55088,0.73328334,32,0,1.229289659,5250,6,0,3,0,2,0
55089,0.220007002,62,0,4198,NA,21,0,2,0,1,0
55090,0.955182199,69,0,0.16237402,6250,5,0,0,0,0,0
55091,0.10693263,42,0,0.186856174,7668,8,0,1,0,3,0
55092,0.122990611,51,0,2174,NA,8,0,1,0,1,0
55093,0.948810238,46,0,0.443655634,10000,6,0,2,0,2,0
55094,0.036232825,39,0,0.003595506,11124,2,0,0,0,2,0
55095,0.589954786,85,0,0.735535254,4268,13,0,1,0,0,0
55096,0.015876765,61,2,0.159424154,3750,20,0,1,0,0,1
55097,0.761210955,41,0,0.974982982,5875,16,0,2,0,2,0
55098,0.023271787,45,0,0.001832687,9275,2,0,0,0,0,0
55099,0.66952177,24,0,28,NA,1,0,0,0,NA,0
55100,0.949589297,46,0,0.896510638,5874,9,0,3,0,0,0
55101,0.074031389,59,0,6966,NA,9,0,2,0,0,0
55102,0.013697203,46,0,0.006993007,1000,5,0,0,0,1,0
55103,0.099961153,66,0,1566,NA,12,0,1,0,0,0
55104,0.101363086,34,0,0.13673688,2800,4,0,0,0,0,0
55105,0.38279297,35,0,0.557431682,4500,10,0,1,0,2,0
55106,0.045175922,82,0,0.215560314,1400,13,0,0,0,0,0
55107,0.025011525,67,0,0.004971475,12269,8,0,0,0,0,0
55108,0.045617053,68,0,1388,NA,12,0,1,0,0,0
55109,0,75,0,0.000374953,2666,7,0,0,0,0,0
55110,0.00075213,51,0,1.743914981,2916,14,0,2,0,3,0
55111,0.158859615,56,0,0.314900386,13200,6,0,2,0,4,0
55112,0.001285678,80,0,1,NA,3,0,0,0,0,0
55113,0.092476381,32,0,0.280494456,5500,8,0,1,0,0,0
55114,0.147426795,40,0,0.542397396,5530,17,0,1,0,2,0
55115,0.012856225,89,0,0.182726909,2500,2,0,1,0,0,0
55116,0.945561288,59,0,0.553927681,3207,6,0,2,0,0,0
55117,0.173071351,51,0,0.484095729,3300,15,0,1,0,0,0
55118,0.021021931,39,0,0.450059988,6667,6,0,1,0,3,0
55119,1.02159784,49,2,0.226110363,5200,10,1,0,1,1,0
55120,0.302116084,70,0,0.299633374,9000,20,0,2,0,1,0
55121,0.027542039,60,0,0.055041044,9501,10,0,0,0,2,0
55122,0.9999999,39,0,1.436489607,1298,8,0,1,0,2,1
55123,0.842696629,52,0,0.320493972,3400,5,0,0,0,1,1
55124,0.90952793,32,0,2808,NA,8,0,1,0,3,0
55125,0.022747933,72,0,0.0059042,10500,5,0,0,0,0,0
55126,0.220965928,31,0,0.258776897,1765,6,0,0,0,0,0
55127,0.780564572,48,0,3574,NA,12,0,1,0,1,1
55128,0.121977334,41,1,0.403250774,3875,6,0,1,0,0,0
55129,0.0759962,81,0,1196,NA,3,0,1,0,NA,0
55130,0.147144355,52,0,0.372216776,7140,12,0,1,0,3,0
55131,0.438078096,46,0,2276,NA,2,0,1,0,NA,0
55132,0.037098763,76,0,0.397150712,4000,5,0,1,0,0,0
55133,0.0918056,43,0,0.36958656,9166,20,0,1,0,2,0
55134,0.041596139,62,0,1124,NA,8,0,1,0,0,0
55135,0.293709299,45,0,0.298515608,9161,8,0,2,0,2,0
55136,0,57,0,0.344001842,4342,3,1,1,0,1,1
55137,0.9999999,23,1,233,NA,1,0,0,0,0,1
55138,0.066077827,66,0,0.137177281,5809,6,0,1,0,1,0
55139,0.000648724,47,0,0.586176728,8000,14,0,1,0,2,0
55140,0.057793195,59,0,0.209055338,16100,5,0,2,0,0,0
55141,0.174249535,69,0,5166,NA,14,0,5,0,0,0
55142,0.051832485,61,0,0.497265625,2559,16,0,1,0,0,0
55143,0.920769808,30,0,1709,NA,12,0,0,0,1,0
55144,0.437681044,59,0,0.155520995,4500,6,0,0,0,0,0
55145,0.007731535,75,0,0.131594245,13761,16,0,1,0,0,0
55146,0.023995201,69,0,353,NA,4,0,0,0,0,0
55147,0.058241129,61,0,0.064971487,10696,13,0,1,0,1,0
55148,0.203721208,43,0,0.08637103,37500,6,0,1,0,2,0
55149,0.04319784,55,0,0.481466056,2400,8,0,0,0,0,0
55150,0.051826424,33,0,0.259118451,8416,12,0,1,0,0,0
55151,3.32E-05,70,0,0.193499622,2645,11,0,0,0,0,0
55152,0.341931614,27,0,0.035087719,5300,3,0,0,0,1,0
55153,0.980015373,72,0,0.045400239,836,3,0,0,0,1,0
55154,0.028479045,77,0,0.404068264,5800,15,0,2,0,0,0
55155,0.867018997,55,1,2296,NA,5,2,2,1,0,1
55156,0.047323817,63,0,0.008605341,6739,4,0,0,0,1,0
55157,0.029959609,52,0,22,NA,3,0,0,0,0,0
55158,0.447471316,51,0,0.450387403,4000,9,0,2,0,2,0
55159,0.688230923,75,0,0.843968531,4575,9,0,1,0,1,0
55160,0.019632904,53,0,0.215307138,16083,13,0,2,0,1,0
55161,0.06473529,52,0,0.26281407,11939,7,0,3,0,2,0
55162,0.667960663,76,1,0.34409391,2725,7,1,1,0,0,1
55163,0.605578213,41,3,1.025523226,3917,11,1,2,0,3,1
55164,0.001810881,38,1,0.447856686,3125,4,0,1,0,0,0
55165,0.757706395,46,0,0.706345998,4947,10,0,3,0,0,0
55166,0.059427733,68,0,0.096063789,7900,14,0,1,0,0,0
55167,0.505812705,58,0,0.835521996,3045,5,0,1,0,0,0
55168,0.12895968,47,0,0.497960163,4166,6,0,2,0,2,0
55169,0.626698622,62,0,0.419637194,7882,10,0,0,0,0,0
55170,0.215326947,37,0,0.184195347,5200,3,0,0,0,2,0
55171,0.129929864,49,0,2629,NA,11,0,2,0,0,0
55172,0.141760915,38,0,1.086223055,3200,6,0,1,0,1,0
55173,0.414402174,63,1,0.003598561,2500,1,0,0,0,2,1
55174,0.015076933,51,0,0.277197837,7950,12,0,2,0,0,0
55175,0.598081175,47,0,0.211452385,6478,11,0,0,0,2,0
55176,0.126057828,64,0,0.580888081,3850,7,0,1,0,0,0
55177,0.607239276,54,0,0.458199799,10920,8,0,1,0,1,0
55178,0,43,0,0.182690462,5210,7,0,2,0,0,0
55179,0.056540489,75,0,642,NA,5,0,1,0,0,0
55180,0.173973217,52,0,0.02989701,10000,9,0,0,0,0,0
55181,0.990614735,60,1,0.150217621,8500,6,0,0,0,1,0
55182,0.804884832,37,2,0.322413104,5005,23,0,0,0,2,1
55183,0.999844672,52,1,0.803850446,3583,7,0,1,0,3,0
55184,0.111401598,48,0,0.360209359,16048,18,0,3,0,2,0
55185,0.005600301,78,0,0.005623243,3200,11,0,0,0,0,0
55186,0.042860155,81,0,0.192209451,6263,4,0,1,0,1,0
55187,0.207283701,76,0,0.269273743,2684,4,0,1,0,0,0
55188,0.004194401,57,0,0.196938353,4833,5,0,1,0,1,0
55189,0.271052296,48,0,0.479380155,4000,7,0,1,0,1,0
55190,0.005919336,60,0,0.482703459,5000,8,0,2,0,0,0
55191,0.157708506,40,0,0.325109342,8916,8,0,2,0,5,0
55192,0.04385176,48,0,0.31755153,8004,6,0,1,0,2,0
55193,0.049565014,79,0,44,NA,7,0,0,0,0,0
55194,0.115427349,89,0,0.159193876,6400,8,0,1,0,0,0
55195,0.859771218,29,0,0.286812764,2600,4,0,0,0,2,0
55196,0.05520939,31,1,0.390502968,3200,6,0,1,0,1,0
55197,0.013336639,52,0,89,NA,6,0,0,0,0,0
55198,0,27,0,0.003683241,3800,1,0,0,0,0,0
55199,0.942649683,61,0,0.338591424,4500,13,4,0,0,0,1
55200,0,89,0,0,5000,9,0,0,0,0,0
55201,0.030407262,81,0,0.461512829,3000,19,0,1,0,0,0
55202,0.9999999,23,0,0.024561404,3419,2,0,0,0,0,0
55203,0.616248239,68,0,0.628865979,3200,11,0,1,0,0,0
55204,0.743741423,61,0,0.825603999,3600,12,0,2,0,0,0
55205,0.211368395,46,0,0.235927298,11333,7,0,1,0,1,0
55206,0.03509883,47,0,0.413878327,5259,6,0,1,0,0,0
55207,0.136688928,72,0,0.414667067,6667,19,0,1,0,0,0
55208,0.158912145,61,0,1826,NA,5,0,1,0,2,0
55209,0.030849751,35,0,1308,NA,3,0,1,0,0,0
55210,0.015170624,76,0,0.005427021,3500,4,0,0,0,0,0
55211,0.117481288,59,0,173,NA,8,1,0,0,0,1
55212,0.9999999,45,0,0.046220772,11033,7,1,0,0,0,0
55213,0.004278373,58,0,0.098,4499,4,0,0,0,2,0
55214,0.747527581,50,0,0.543226818,5100,12,0,3,0,3,0
55215,0.036753364,35,0,1652,NA,10,0,2,0,0,0
55216,0.109829103,62,0,404,NA,12,0,0,0,0,0
55217,0.11615245,67,0,2,NA,4,0,0,0,0,0
55218,0.022123475,56,0,0.435038268,10713,15,0,1,0,2,0
55219,0,65,0,0,NA,3,0,0,0,0,0
55220,0.676640258,63,0,723,0,6,0,0,0,0,0
55221,0.034377314,85,0,0.054740406,1771,18,0,0,0,0,0
55222,0.134179107,57,0,0.139430285,2000,5,0,0,0,0,0
55223,0.966406719,45,0,0.065950463,3350,4,0,0,0,1,0
55224,0.086414017,49,0,1.063794335,4200,8,0,3,0,0,0
55225,0.946711363,52,0,0.169779287,5300,5,0,0,0,1,1
55226,0.016655295,67,0,0.124189653,7866,8,0,1,0,0,0
55227,0.663987162,68,0,0.634420697,8000,11,0,1,0,0,0
55228,0.075474979,72,0,0.0999592,2450,6,0,1,0,0,0
55229,0.068354702,69,0,56,NA,5,0,0,0,0,0
55230,0.605337166,44,0,0.424585336,6450,11,0,2,0,2,0
55231,0.084111725,54,1,0.54963104,4200,16,0,2,0,2,0
55232,0.001237593,51,0,3224,0,12,0,2,0,3,0
55233,0.032921811,50,0,0.002387822,10050,2,0,0,0,0,0
55234,0.9999999,59,0,0.023238191,3958,1,0,0,0,1,0
55235,0.003696653,57,0,0.055313265,9400,21,0,0,0,0,0
55236,0,70,0,22,NA,11,0,0,0,0,0
55237,0.029717551,61,0,1426,0,8,0,1,0,0,0
55238,0.037281612,64,0,0.017386091,1667,4,0,0,0,0,0
55239,0.169741513,38,0,0.234117892,4800,6,0,0,0,2,0
55240,0.004704492,80,0,0.004614675,6500,17,0,0,0,1,0
55241,0.602320732,55,0,366,NA,3,0,0,0,0,0
55242,0.502466557,40,0,0.632183908,4697,6,0,1,0,1,0
55243,0.606127777,62,0,1.532388664,987,4,0,1,0,0,0
55244,0.065051034,79,0,539,NA,10,0,1,0,0,0
55245,0.239250398,38,0,0.636900704,4400,12,0,2,0,1,0
55246,0.017430734,51,0,0.135960864,10833,4,0,1,0,2,0
55247,0.387181258,84,1,0.391651543,2754,12,0,0,0,0,0
55248,0.512797937,36,0,0.333527132,5159,12,0,2,0,0,0
55249,0.143942423,27,0,0.069644947,5125,6,0,0,0,0,0
55250,0.014852899,81,0,0.000333222,3000,11,0,0,0,0,0
55251,0.02634868,55,0,0.162645591,9615,14,0,1,0,2,0
55252,0.434164728,59,0,0.507219548,2700,6,0,1,0,0,0
55253,0.204889756,44,0,1677,NA,2,0,1,0,0,0
55254,0.064768529,79,0,58,NA,2,0,1,0,0,0
55255,0.635834735,48,0,0.55705432,2742,10,0,0,0,2,0
55256,0.301813964,62,0,0.341609732,6000,11,0,1,0,4,0
55257,0.153558767,49,0,0.291872674,18000,12,0,1,0,2,0
55258,0.800031245,25,0,0.141108711,4166,6,0,0,0,0,0
55259,0.100094995,51,0,0.643471306,5000,13,0,2,0,1,0
55260,0.967317841,74,1,0.268346331,5000,4,0,1,0,0,0
55261,0,58,0,3401,NA,7,0,2,0,0,0
55262,0.158546981,31,0,0.346163459,4000,7,0,0,1,0,0
55263,0.328809149,50,0,1002,NA,12,0,0,0,2,0
55264,0.9999999,35,0,0.724211815,6533,12,0,1,0,0,0
55265,0.435355078,45,0,0.298320103,5416,14,0,0,0,0,0
55266,1.261055635,64,1,1577,NA,5,0,2,0,0,0
55267,0.9999999,60,0,1423,NA,2,1,1,0,1,0
55268,0.525274969,32,0,5888,NA,8,0,6,0,0,1
55269,0.049119395,53,0,0.218450028,14167,22,0,3,0,1,0
55270,0.025528911,60,0,0.141507482,14500,6,0,2,0,1,0
55271,0,52,0,0.478304339,5000,16,0,3,0,0,0
55272,0.755342694,60,0,0.295674087,16666,11,0,3,0,2,0
55273,0.255709758,61,0,0.104087033,3400,7,0,0,0,0,0
55274,0.001336189,42,0,0.167066621,8750,15,0,2,0,0,0
55275,0.73785243,28,1,0.281367319,5060,7,0,1,0,0,0
55276,0.081169205,48,0,1.470764618,2000,19,0,2,0,1,0
55277,0.040223994,46,0,0.380844156,9239,7,0,2,0,0,0
55278,0.301319537,42,0,0.09316257,4840,4,0,0,0,3,0
55279,0.457699586,49,0,0.535092981,5000,12,0,1,0,3,0
55280,1.163339383,35,1,0.00745098,2549,2,1,0,0,0,0
55281,0,69,0,0.921515562,1477,11,0,3,0,0,0
55282,0.683397034,50,1,0.811337732,3333,9,0,1,0,0,0
55283,0.001289268,80,0,9.52E-05,10500,7,0,0,0,0,0
55284,0.885670657,54,3,1.027919544,3330,15,0,2,0,2,1
55285,1.026403486,62,3,0.618981907,6521,14,0,2,0,1,1
55286,0.182831615,67,0,0.229486793,9956,14,0,1,0,1,0
55287,0.557920297,53,0,0.582089552,200,2,0,0,0,1,0
55288,0.136744236,68,0,0.45545441,6700,9,0,2,0,2,0
55289,0.019424125,55,0,20,NA,3,0,0,0,NA,0
55290,0.387609124,53,1,0.443466889,8410,15,0,1,0,1,0
55291,0.007011146,51,0,3404,1,8,0,1,0,3,0
55292,0.683158421,68,0,0.028551035,1400,3,0,0,0,0,0
55293,0.092687175,61,0,0.242659549,16483,10,0,2,0,1,0
55294,0.000384468,52,0,545,NA,5,0,0,0,0,0
55295,0.222629562,30,0,1685,NA,4,0,1,0,0,0
55296,0.185252861,55,0,0.193750168,37248,7,0,2,0,3,0
55297,0.779149167,69,0,0.572652624,2800,4,0,0,0,0,0
55298,0.000554714,80,0,0.000185151,5400,9,0,0,0,0,0
55299,0,38,0,0.49343362,8375,5,0,2,0,2,0
55300,0.37245839,42,0,0.111164659,6224,6,0,0,0,2,0
55301,0.067757403,79,0,0.652417303,3929,13,0,2,0,1,0
55302,0.533875932,53,0,0.683985003,5600,17,0,1,0,2,0
55303,0.193362915,52,0,0.532364374,5916,12,0,2,0,1,0
55304,0,34,0,0.333825702,7446,5,0,1,0,0,0
55305,0.566024268,32,0,1252,NA,4,1,0,1,4,1
55306,0.9999999,49,0,0.324145726,11500,5,0,1,0,1,0
55307,0.435309052,58,0,1.088140286,6500,28,0,2,0,2,0
55308,0.9999999,23,0,0,0,1,0,0,0,0,0
55309,0.008078517,61,0,0.184423953,9000,16,0,1,0,0,0
55310,0.279488229,55,0,0.289975835,12000,18,0,1,0,2,0
55311,0.028508061,67,0,3490,NA,12,0,2,0,0,0
55312,0.664043802,32,1,0.357856857,2500,7,0,0,0,0,0
55313,0,65,1,0.11674402,2800,5,0,0,0,2,0
55314,0.042607006,57,0,0.204729634,21100,19,0,2,0,0,0
55315,0.011126199,88,0,0.005606429,5350,6,0,0,0,0,0
55316,0.019321379,79,0,17,NA,8,0,0,0,NA,0
55317,0.263018692,62,0,0.325434913,3333,17,0,0,0,0,0
55318,0.063234064,47,0,0.200609446,3937,10,0,0,0,0,0
55319,0.069926204,45,0,0.509164969,5400,6,0,1,0,0,0
55320,0.627696371,35,0,0.432387772,3630,10,0,1,0,0,0
55321,0.146338841,53,1,0.333497902,4050,17,0,1,0,1,0
55322,1.088631985,36,1,1.406144334,10350,20,0,10,0,0,0
55323,0.012887815,63,0,121,NA,8,0,0,0,0,0
55324,0.073860279,44,0,1411,NA,6,0,1,0,0,0
55325,0.700664238,28,0,0.108978204,5000,7,0,0,0,0,0
55326,0.155903351,58,2,0.38524319,9066,7,0,2,0,1,0
55327,0.470982287,37,1,1.060550459,3269,8,0,2,0,0,0
55328,0.12403283,77,0,1637,NA,8,0,2,0,0,0
55329,0.833881357,63,0,0.336943843,6000,8,0,0,0,0,0
55330,0.099204794,48,0,0.177431515,3978,8,0,1,0,0,0
55331,0.111985069,26,0,0.007594168,3291,3,0,0,0,0,0
55332,0,75,0,583,NA,3,0,0,0,0,0
55333,0,50,0,0.596486216,7000,8,0,2,0,1,0
55334,0.067727449,54,0,0.335566443,10000,14,1,0,0,0,1
55335,0.3300354,44,2,0.037534435,8711,4,0,0,0,1,0
55336,0,84,0,38,NA,2,0,0,0,NA,0
55337,0.9999999,63,0,160,NA,3,0,0,0,0,0
55338,0.067495782,63,0,0.004954327,6458,3,0,0,0,2,0
